code,description,mdc,adrg
T06.5,Inj intrathor org w intrabdo pelv org,21B,X60
T06.8,Oth spec injuries inv mult body regions,21A,W61
T06.8,Oth spec injuries inv mult body regions,21B,X60
T07,Unspecified multiple injuries,21A,W61
T07,Unspecified multiple injuries,21B,X60
T08.0,"Fracture of spine, level unsp closed",08,I68
T08.0,"Fracture of spine, level unsp closed",21A,W61
T08.1,"Fracture of spine, level unsp open",08,I68
T08.1,"Fracture of spine, level unsp open",21A,W61
T09.00,Unsp superficial injury trunk level unsp,09,J65
T09.00,Unsp superficial injury trunk level unsp,21A,W61
T09.01,Abrasion of trunk level unspecified,09,J65
T09.01,Abrasion of trunk level unspecified,21A,W61
T09.02,Blister of trunk level unspecified,09,J67
T09.02,Blister of trunk level unspecified,21A,W61
T09.03,Insect bite of trunk level unspecified,09,J67
T09.03,Insect bite of trunk level unspecified,21A,W61
T09.04,Spfl FB (splinter) trunk level unsp,09,J65
T09.04,Spfl FB (splinter) trunk level unsp,21A,W61
T09.05,Contusion of trunk level unspecified,09,J65
T09.05,Contusion of trunk level unspecified,21A,W61
T09.08,Oth superficial injury trunk level unsp,09,J65
T09.08,Oth superficial injury trunk level unsp,21A,W61
T09.1,Open wound of trunk level unspecified,21A,W61
T09.1,Open wound of trunk level unspecified,21B,X60
T09.2,Disloc sprain strain unsp jt ligmt trunk,08,I68
T09.2,Disloc sprain strain unsp jt ligmt trunk,21A,W61
T09.3,Injury of spinal cord level unspecified,01,B83
T09.3,Injury of spinal cord level unspecified,21A,W61
T09.4,Inj ? nrv spin nrv root & plexus of trnk,01,B71
T09.4,Inj ? nrv spin nrv root & plexus of trnk,21A,W61
T09.5,Injury of unsp muscle & tend of trunk,08,I76
T09.5,Injury of unsp muscle & tend of trunk,21A,W61
T09.6,Traumatic amputation of trunk level unsp,21A,W61
T09.6,Traumatic amputation of trunk level unsp,21B,X60
T09.8,Oth spec injuries of trunk level unsp,21A,W61
T09.8,Oth spec injuries of trunk level unsp,21B,X60
T09.9,Unsp injury of trunk level unsp,21A,W61
T09.9,Unsp injury of trunk level unsp,21B,X60
T10.0,"Fracture of upper limb, lvl unsp closed",08,I03
T10.0,"Fracture of upper limb, lvl unsp closed",08,I75
T10.0,"Fracture of upper limb, lvl unsp closed",21A,W61
T10.1,"Fracture of upper limb, level unsp open",08,I03
T10.1,"Fracture of upper limb, level unsp open",08,I75
T10.1,"Fracture of upper limb, level unsp open",21A,W61
T11.00,Unsp spfl injury upper limb level unsp,09,J65
T11.00,Unsp spfl injury upper limb level unsp,21A,W61
T11.01,Abrasion of upper limb level unsp,09,J65
T11.01,Abrasion of upper limb level unsp,21A,W61
T11.02,Blister of upper limb level unspecified,09,J67
T11.02,Blister of upper limb level unspecified,21A,W61
T11.03,Insect bite of upper limb level unsp,09,J67
T11.03,Insect bite of upper limb level unsp,21A,W61
T11.04,Spfl FB (splinter) upp limb lvl unsp,09,J65
T11.04,Spfl FB (splinter) upp limb lvl unsp,21A,W61
T11.05,Contusion of upper limb level unsp,09,J65
T11.05,Contusion of upper limb level unsp,21A,W61
T11.08,Oth spfl injury upper limb level unsp,09,J65
T11.08,Oth spfl injury upper limb level unsp,21A,W61
T11.1,Open wound of upper limb level unsp,21A,W61
T11.1,Open wound of upper limb level unsp,21B,X60
T11.2,Disloc sprain jt ligmt upp limb lvl unsp,08,I76
T11.2,Disloc sprain jt ligmt upp limb lvl unsp,21A,W61
T11.3,Injury unsp nerve upper limb level unsp,01,B71
T11.3,Injury unsp nerve upper limb level unsp,21A,W61
T11.4,Inj unsp bl vessel upper limb level unsp,21A,W61
T11.4,Inj unsp bl vessel upper limb level unsp,21B,X60
T11.5,Inj unsp muscle tend upper limb lvl unsp,08,I03
T11.5,Inj unsp muscle tend upper limb lvl unsp,08,I75
T11.5,Inj unsp muscle tend upper limb lvl unsp,21A,W61
T11.6,Traumatic amputatn upper limb level unsp,21A,W61
T11.6,Traumatic amputatn upper limb level unsp,21B,X60
T11.8,Oth spec injuries upper limb level unsp,21A,W61
T11.8,Oth spec injuries upper limb level unsp,21B,X60
T11.9,Unsp injury of upper limb level unsp,21A,W61
T11.9,Unsp injury of upper limb level unsp,21B,X60
T12.0,"Fracture of lower limb, lvl unsp closed",08,I03
T12.0,"Fracture of lower limb, lvl unsp closed",08,I75
T12.0,"Fracture of lower limb, lvl unsp closed",21A,W61
T12.1,"Fracture of lower limb, level unsp open",08,I03
T12.1,"Fracture of lower limb, level unsp open",08,I75
T12.1,"Fracture of lower limb, level unsp open",21A,W61
T13.00,Unsp spfl injury lower limb level unsp,09,J65
T13.00,Unsp spfl injury lower limb level unsp,21A,W61
T13.01,Abrasion of lower limb level unsp,09,J65
T13.01,Abrasion of lower limb level unsp,21A,W61
T13.02,Blister of lower limb level unspecified,09,J67
T13.02,Blister of lower limb level unspecified,21A,W61
T13.03,Insect bite of lower limb level unsp,09,J67
T13.03,Insect bite of lower limb level unsp,21A,W61
T13.04,Spfl FB (splinter) low limb lvl unsp,09,J65
T13.04,Spfl FB (splinter) low limb lvl unsp,21A,W61
T13.05,Contusion of lower limb level unsp,09,J12
T13.05,Contusion of lower limb level unsp,09,J13
T13.05,Contusion of lower limb level unsp,09,J65
T13.05,Contusion of lower limb level unsp,21A,W61
T13.08,Oth spfl injury lower limb level unsp,09,J65
T13.08,Oth spfl injury lower limb level unsp,21A,W61
T13.1,Open wound of lower limb level unsp,21A,W61
T13.1,Open wound of lower limb level unsp,21B,X04
T13.1,Open wound of lower limb level unsp,21B,X60
T13.2,Disloc sprain jt ligmt low limb lvl unsp,08,I76
T13.2,Disloc sprain jt ligmt low limb lvl unsp,21A,W61
T13.3,Injury unsp nerve lower limb level unsp,01,B71
T13.3,Injury unsp nerve lower limb level unsp,21A,W61
T13.4,Inj unsp blood vessel low limb lvl unsp,21A,W61
T13.4,Inj unsp blood vessel low limb lvl unsp,21B,X04
T13.4,Inj unsp blood vessel low limb lvl unsp,21B,X60
T13.5,Inj unsp muscle tendon low limb lvl unsp,08,I03
T13.5,Inj unsp muscle tendon low limb lvl unsp,08,I75
T13.5,Inj unsp muscle tendon low limb lvl unsp,21A,W61
T13.6,Traumatic amputatn lower limb level unsp,21A,W61
T13.6,Traumatic amputatn lower limb level unsp,21B,X04
T13.6,Traumatic amputatn lower limb level unsp,21B,X60
T13.8,Oth spec injuries lower limb level unsp,21A,W61
T13.8,Oth spec injuries lower limb level unsp,21B,X04
T13.8,Oth spec injuries lower limb level unsp,21B,X60
T13.9,Unsp injury of lower limb level unsp,21A,W61
T13.9,Unsp injury of lower limb level unsp,21B,X04
T13.9,Unsp injury of lower limb level unsp,21B,X60
T14.00,Unsp superficial injury unsp body region,09,J65
T14.00,Unsp superficial injury unsp body region,21A,W61
T14.01,Abrasion of unspecified body region,09,J65
T14.01,Abrasion of unspecified body region,21A,W61
T14.02,Blister of unspecified body region,09,J67
T14.02,Blister of unspecified body region,21A,W61
T14.03,Insect bite of unspecified body region,09,J67
T14.03,Insect bite of unspecified body region,21A,W61
T14.04,Spfl FB (splinter) unsp body region,09,J65
T14.04,Spfl FB (splinter) unsp body region,21A,W61
T14.05,Contusion of unspecified body region,09,J65
T14.05,Contusion of unspecified body region,21A,W61
T14.08,Oth superficial injury unsp body region,09,J65
T14.08,Oth superficial injury unsp body region,21A,W61
T14.1,Open wound of unspecified body region,21A,W61
T14.1,Open wound of unspecified body region,21B,X60
T14.20,Fracture of unspecified body region clsd,08,I76
T14.20,Fracture of unspecified body region clsd,21A,W61
T14.21,Fracture of unspecified body region open,08,I76
T14.21,Fracture of unspecified body region open,21A,W61
T14.3,Disloc sprain strain unsp body region,08,I76
T14.3,Disloc sprain strain unsp body region,21A,W61
T14.4,Injury of nerve(s) of unsp body region,01,B71
T14.4,Injury of nerve(s) of unsp body region,21A,W61
T14.5,Injury blood vessel(s) unsp body region,21A,W61
T14.5,Injury blood vessel(s) unsp body region,21B,X60
T14.6,Injury muscles & tendons unsp body rgn,08,I76
T14.6,Injury muscles & tendons unsp body rgn,21A,W61
T14.7,Crush inj traum amputatn unsp body rgn,21A,W61
T14.7,Crush inj traum amputatn unsp body rgn,21B,X60
T14.8,Other injuries of unsp body region,21A,W61
T14.8,Other injuries of unsp body region,21B,X60
T14.9,Injury unspecified,21A,W61
T14.9,Injury unspecified,21B,X60
T15.0,Foreign body in cornea,02,C62
T15.1,Foreign body in conjunctival sac,02,C62
T15.8,FB in oth & multiple parts external eye,02,C62
T15.9,Foreign body on external eye part unsp,02,C62
T16,Foreign body in ear,03,D66
T17.0,Foreign body in nasal sinus,03,D65
T17.1,Foreign body in nostril,03,D65
T17.2,Foreign body in pharynx,03,D66
T17.3,Foreign body in larynx,03,D66
T17.4,Foreign body in trachea,04,E75
T17.5,Foreign body in bronchus,04,E75
T17.8,FB in oth multiple parts resp tract,04,E75
T17.9,FB in respiratory tract part unsp,04,E75
T18.0,Foreign body in mouth,03,D40
T18.0,Foreign body in mouth,03,D67
T18.1,Foreign body in oesophagus,06,G70
T18.2,Foreign body in stomach,06,G70
T18.3,Foreign body in small intestine,06,G70
T18.4,Foreign body in colon,06,G70
T18.5,Foreign body in anus and rectum,06,G70
T18.8,FB in oth multiple parts alimentary tr,06,G70
T18.9,FB in alimentary tract part unsp,06,G70
T19.0,Foreign body in urethra,11,L67
T19.1,Foreign body in bladder,11,L67
T19.2,Foreign body in vulva and vagina,13,N62
T19.3,Foreign body in uterus [any part],13,N62
T19.4,Foreign body in ureter,11,L67
T19.81,FB in oth mult parts male GU tract,12,M64
T19.82,FB in oth mult parts female GU tract,13,N62
T19.9,FB in genitourinary tract part unsp,11,L67
T20.0,Burn of unsp thickness of head and neck,22,Y62
T20.1,Erythema of head and neck,22,Y62
T20.2,Partial thickness burn of head & neck,22,Y62
T20.3,Full thickness burn of head and neck,22,Y61
T21.00,Brn of unsp thickness of trunk unsp site,22,Y62
T21.01,Burn of unspecified thickness of breast,22,Y62
T21.02,Burn of unsp thck chest wall,22,Y62
T21.03,Burn of unsp thickness of abdominal wall,22,Y62
T21.04,Brn of unsp thickness of back [any part],22,Y62
T21.05,Burn unsp thickness genitalia [external],22,Y62
T21.09,Burn unsp thickness other sites of trunk,22,Y62
T21.10,Erythema of trunk unspecified site,22,Y62
T21.11,Erythema of breast,22,Y62
T21.12,Erythema of chest wall,22,Y62
T21.13,Erythema of abdominal wall,22,Y62
T21.14,Erythema of back [any part],22,Y62
T21.15,Erythema of genitalia [external],22,Y62
T21.19,Erythema of other sites of trunk,22,Y62
T21.20,Partial thickness burn trunk site unsp,22,Y62
T21.21,Partial thickness burn breast,22,Y62
T21.22,Partial thickness burn of chest wall,22,Y62
T21.23,Partial thickness burn abdo wall,22,Y62
T21.24,Partial thickness burn back [any part],22,Y62
T21.25,Partial thickness burn genitalia ext,22,Y62
T21.29,Prt thck burn oth & mult sites trunk,22,Y62
T21.30,Full thickness burn of trunk unsp site,22,Y61
T21.31,Full thickness burn of breast,22,Y61
T21.32,Full thickness burn of chest wall,22,Y61
T21.33,Full thickness burn of abdominal wall,22,Y61
T21.34,Full thickness burn of back [any part],22,Y61
T21.35,Full thickness burn of genitalia ext,22,Y61
T21.39,Full thickness burn oth mult sites trunk,22,Y61
T22.00,Burn thck unsp shoulder upp limb,22,Y62
T22.01,Burn thickness unsp forearm and elbow,22,Y62
T22.02,Burn thck unsp upp arm shoulder region,22,Y62
T22.10,Erythema shoulder upper limb unsp site,22,Y62
T22.11,Erythema of forearm and elbow,22,Y62
T22.12,Erythema arm (upper) & shoulder region,22,Y62
T22.20,Prt thck burn shold upp limb site unsp,22,Y62
T22.21,Prt thickness burn forearm elbow,22,Y62
T22.22,Prt thck burn upp arm shoulder region,22,Y62
T22.30,Full thck burn upper limb,22,Y61
T22.31,Full thickness burn of forearm and elbow,22,Y61
T22.32,Full thck burn arm (upp) shoulder region,22,Y61
T23.0,Burn of unsp thickness of wrist and hand,22,Y62
T23.1,Erythema of wrist and hand,22,Y62
T23.2,Prt thck burn wrist hand,22,Y62
T23.3,Full thickness burn of wrist and hand,22,Y61
T24.0,Burn unsp thck hip low limb,22,Y62
T24.1,Erythema hip low limb except ankle foot,22,Y62
T24.2,Prt thck burn hip low limb,22,Y62
T24.3,Full thck burn hip low limb,22,Y61
T25.0,Burn of unsp thickness of ankle and foot,22,Y62
T25.1,Erythema of ankle and foot,22,Y62
T25.2,Prt thck burn ankle foot,22,Y62
T25.3,Full thickness burn of ankle and foot,22,Y61
T26.0,Burn of eyelid and periocular area,02,C62
T26.1,Burn of cornea and conjunctival sac,02,C62
T26.2,Burn w rupt destruction eyeball,02,C62
T26.3,Burn of other parts of eye and adnexa,02,C62
T26.4,Burn of eye and adnexa part unspecified,02,C62
T27.0,Burn of larynx and trachea,04,E75
T27.1,Burn involving larynx & trachea w lung,04,E75
T27.2,Burn of other parts of respiratory tract,22,Y62
T27.3,Burn of respiratory tract part unsp,22,Y62
T28.0,Burn of mouth and pharynx,03,D66
T28.1,Burn of oesophagus,06,G70
T28.2,Burn of other parts of alimentary tract,06,G70
T28.3,Burn of internal genitourinary organs,22,Y62
T28.4,Burn of other and unsp internal organs,22,Y62
T29.0,Burns of multiple regions unsp thickness,22,Y62
T29.1,Burns mult rgn erythema burns only,22,Y62
T29.2,Burns mult rgn prt thck burns only,22,Y62
T29.3,Burns mult rgn at least one full thck,22,Y61
T30.0,Burn of unsp body region unsp thickness,22,Y62
T30.1,Erythema body region unspecified,22,Y62
T30.2,Burn partial thickness body region unsp,22,Y62
T30.3,Burn of full thickness body region unsp,22,Y61
T31.00,Burns < 10% BSA < 10% / ? full thck brn,00,961
T31.10,Burns 10-19% BSA < 10% / ? full thck brn,00,961
T31.11,Burns 10-19% BSA 10-19% full thck burns,00,961
T31.11,Burns 10-19% BSA 10-19% full thck burns,22,Y61
T31.20,Burns 20-29% BSA < 10% / unsp full thck,00,961
T31.21,Burns 20-29% BSA 10-19% full thck burns,00,961
T31.21,Burns 20-29% BSA 10-19% full thck burns,22,Y61
T31.22,Burns 20-29% BSA 20-29% full thck burns,00,961
T31.22,Burns 20-29% BSA 20-29% full thck burns,22,Y01
T31.22,Burns 20-29% BSA 20-29% full thck burns,22,Y61
T31.30,Burn 30-39% BSA < 10% / unsp full thck,00,961
T31.30,Burn 30-39% BSA < 10% / unsp full thck,22,Y61
T31.31,Burns 30-39% BSA 10-19% full thck burns,00,961
T31.31,Burns 30-39% BSA 10-19% full thck burns,22,Y61
T31.32,Burns 30-39% BSA 20-29% full thck burns,00,961
T31.32,Burns 30-39% BSA 20-29% full thck burns,22,Y01
T31.32,Burns 30-39% BSA 20-29% full thck burns,22,Y61
T31.33,Burns 30-39% BSA 30-39% full thck burns,00,961
T31.33,Burns 30-39% BSA 30-39% full thck burns,22,Y01
T31.33,Burns 30-39% BSA 30-39% full thck burns,22,Y61
T31.40,Burns 40-49% BSA < 10% / unsp full thck,00,961
T31.40,Burns 40-49% BSA < 10% / unsp full thck,22,Y01
T31.40,Burns 40-49% BSA < 10% / unsp full thck,22,Y61
T31.41,Burns 40-49% BSA 10-19% full thck burns,00,961
T31.41,Burns 40-49% BSA 10-19% full thck burns,22,Y01
T31.41,Burns 40-49% BSA 10-19% full thck burns,22,Y61
T31.42,Burns 40-49% BSA 20-29% full thck burns,00,961
T31.42,Burns 40-49% BSA 20-29% full thck burns,22,Y01
T31.42,Burns 40-49% BSA 20-29% full thck burns,22,Y61
T31.43,Burns 40-49% BSA 30-39% full thck burns,00,961
T31.43,Burns 40-49% BSA 30-39% full thck burns,22,Y01
T31.43,Burns 40-49% BSA 30-39% full thck burns,22,Y61
T31.44,Burns 40-49% BSA 40-49% full thck burns,00,961
T31.44,Burns 40-49% BSA 40-49% full thck burns,22,Y01
T31.44,Burns 40-49% BSA 40-49% full thck burns,22,Y61
T31.50,Burns 50-59% BSA < 10% / unsp full thck,00,961
T31.50,Burns 50-59% BSA < 10% / unsp full thck,22,Y01
T31.50,Burns 50-59% BSA < 10% / unsp full thck,22,Y61
T31.51,Burns 50-59% BSA 10-19% full thck burns,00,961
T31.51,Burns 50-59% BSA 10-19% full thck burns,22,Y01
T31.51,Burns 50-59% BSA 10-19% full thck burns,22,Y61
T31.52,Burns 50-59% BSA 20-29% full thck burns,00,961
T31.52,Burns 50-59% BSA 20-29% full thck burns,22,Y01
T31.52,Burns 50-59% BSA 20-29% full thck burns,22,Y61
T31.53,Burns 50-59% BSA 30-39% full thck burns,00,961
T31.53,Burns 50-59% BSA 30-39% full thck burns,22,Y01
T31.53,Burns 50-59% BSA 30-39% full thck burns,22,Y61
T31.54,Burns 50-59% BSA 40-49% full thck burns,00,961
T31.54,Burns 50-59% BSA 40-49% full thck burns,22,Y01
T31.54,Burns 50-59% BSA 40-49% full thck burns,22,Y61
T31.55,Burns 50-59% BSA 50-59% full thck burns,00,961
T31.55,Burns 50-59% BSA 50-59% full thck burns,22,Y01
T31.55,Burns 50-59% BSA 50-59% full thck burns,22,Y61
T31.60,Burns 60-69% BSA < 10% / unsp full thck,00,961
T31.60,Burns 60-69% BSA < 10% / unsp full thck,22,Y01
T31.60,Burns 60-69% BSA < 10% / unsp full thck,22,Y61
T31.61,Burns 60-69% BSA 10-19% full thck burns,00,961
T31.61,Burns 60-69% BSA 10-19% full thck burns,22,Y01
T31.61,Burns 60-69% BSA 10-19% full thck burns,22,Y61
T31.62,Burns 60-69% BSA 20-29% full thck burns,00,961
T31.62,Burns 60-69% BSA 20-29% full thck burns,22,Y01
T31.62,Burns 60-69% BSA 20-29% full thck burns,22,Y61
T31.63,Burns 60-69% BSA 30-39% full thck burns,00,961
T31.63,Burns 60-69% BSA 30-39% full thck burns,22,Y01
T31.63,Burns 60-69% BSA 30-39% full thck burns,22,Y61
T31.64,Burns 60-69% BSA 40-49% full thck burns,00,961
T31.64,Burns 60-69% BSA 40-49% full thck burns,22,Y01
T31.64,Burns 60-69% BSA 40-49% full thck burns,22,Y61
T31.65,Burns 60-69% BSA 50-59% full thck burns,00,961
T31.65,Burns 60-69% BSA 50-59% full thck burns,22,Y01
T31.65,Burns 60-69% BSA 50-59% full thck burns,22,Y61
T31.66,Burns 60-69% BSA 60-69% full thck burns,00,961
T31.66,Burns 60-69% BSA 60-69% full thck burns,22,Y01
T31.66,Burns 60-69% BSA 60-69% full thck burns,22,Y61
T31.70,Burns 70-79% BSA < 10% / unsp full thck,00,961
T31.70,Burns 70-79% BSA < 10% / unsp full thck,22,Y01
T31.70,Burns 70-79% BSA < 10% / unsp full thck,22,Y61
T31.71,Burns 70-79% BSA 10-19% full thck burns,00,961
T31.71,Burns 70-79% BSA 10-19% full thck burns,22,Y01
T31.71,Burns 70-79% BSA 10-19% full thck burns,22,Y61
T31.72,Burns 70-79% BSA 20-29% full thck burns,00,961
T31.72,Burns 70-79% BSA 20-29% full thck burns,22,Y01
T31.72,Burns 70-79% BSA 20-29% full thck burns,22,Y61
T31.73,Burns 70-79% BSA 30-39% full thck burns,00,961
T31.73,Burns 70-79% BSA 30-39% full thck burns,22,Y01
T31.73,Burns 70-79% BSA 30-39% full thck burns,22,Y61
T31.74,Burns 70-79% BSA 40-49% full thck burns,00,961
T31.74,Burns 70-79% BSA 40-49% full thck burns,22,Y01
T31.74,Burns 70-79% BSA 40-49% full thck burns,22,Y61
T31.75,Burns 70-79% BSA 50-59% full thck burns,00,961
T31.75,Burns 70-79% BSA 50-59% full thck burns,22,Y01
T31.75,Burns 70-79% BSA 50-59% full thck burns,22,Y61
T31.76,Burns 70-79% BSA 60-69% full thck burns,00,961
T31.76,Burns 70-79% BSA 60-69% full thck burns,22,Y01
T31.76,Burns 70-79% BSA 60-69% full thck burns,22,Y61
T31.77,Burns 70-79% BSA 70-79% full thck burns,00,961
T31.77,Burns 70-79% BSA 70-79% full thck burns,22,Y01
T31.77,Burns 70-79% BSA 70-79% full thck burns,22,Y61
T31.80,Burns 80-89% BSA < 10% / unsp full thck,00,961
T31.80,Burns 80-89% BSA < 10% / unsp full thck,22,Y01
T31.80,Burns 80-89% BSA < 10% / unsp full thck,22,Y61
T31.81,Burns 80-89% BSA 10-19% full thck burns,00,961
T31.81,Burns 80-89% BSA 10-19% full thck burns,22,Y01
T31.81,Burns 80-89% BSA 10-19% full thck burns,22,Y61
T31.82,Burns 80-89% BSA 20-29% full thck burns,00,961
T31.82,Burns 80-89% BSA 20-29% full thck burns,22,Y01
T31.82,Burns 80-89% BSA 20-29% full thck burns,22,Y61
T31.83,Burns 80-89% BSA 30-39% full thck burns,00,961
T31.83,Burns 80-89% BSA 30-39% full thck burns,22,Y01
T31.83,Burns 80-89% BSA 30-39% full thck burns,22,Y61
T31.84,Burns 80-89% BSA 40-49% full thck burns,00,961
T31.84,Burns 80-89% BSA 40-49% full thck burns,22,Y01
T31.84,Burns 80-89% BSA 40-49% full thck burns,22,Y61
T31.85,Burns 80-89% BSA 50-59% full thck burns,00,961
T31.85,Burns 80-89% BSA 50-59% full thck burns,22,Y01
T31.85,Burns 80-89% BSA 50-59% full thck burns,22,Y61
T31.86,Burns 80-89% BSA 60-69% full thck burns,00,961
T31.86,Burns 80-89% BSA 60-69% full thck burns,22,Y01
T31.86,Burns 80-89% BSA 60-69% full thck burns,22,Y61
T31.87,Burns 80-89% BSA 70-79% full thck burns,00,961
T31.87,Burns 80-89% BSA 70-79% full thck burns,22,Y01
T31.87,Burns 80-89% BSA 70-79% full thck burns,22,Y61
T31.88,Burns 80-89% BSA 80-89% full thck burns,00,961
T31.88,Burns 80-89% BSA 80-89% full thck burns,22,Y01
T31.88,Burns 80-89% BSA 80-89% full thck burns,22,Y61
T31.90,Burns => 90% BSA < 10% / ? full thck brn,00,961
T31.90,Burns => 90% BSA < 10% / ? full thck brn,22,Y01
T31.90,Burns => 90% BSA < 10% / ? full thck brn,22,Y61
T31.91,Burns => 90% BSA 10-19% full thck burns,00,961
T31.91,Burns => 90% BSA 10-19% full thck burns,22,Y01
T31.91,Burns => 90% BSA 10-19% full thck burns,22,Y61
T31.92,Burns => 90% BSA 20-29% full thck burns,00,961
T31.92,Burns => 90% BSA 20-29% full thck burns,22,Y01
T31.92,Burns => 90% BSA 20-29% full thck burns,22,Y61
T31.93,Burns => 90% BSA 30-39% full thck burns,00,961
T31.93,Burns => 90% BSA 30-39% full thck burns,22,Y01
T31.93,Burns => 90% BSA 30-39% full thck burns,22,Y61
T31.94,Burns => 90% BSA 40-49% full thck burns,00,961
T31.94,Burns => 90% BSA 40-49% full thck burns,22,Y01
T31.94,Burns => 90% BSA 40-49% full thck burns,22,Y61
T31.95,Burns => 90% BSA 50-59% full thck burns,00,961
T31.95,Burns => 90% BSA 50-59% full thck burns,22,Y01
T31.95,Burns => 90% BSA 50-59% full thck burns,22,Y61
T31.96,Burns => 90% BSA 60-69% full thck burns,00,961
T31.96,Burns => 90% BSA 60-69% full thck burns,22,Y01
T31.96,Burns => 90% BSA 60-69% full thck burns,22,Y61
T31.97,Burns => 90% BSA 70-79% full thck burns,00,961
T31.97,Burns => 90% BSA 70-79% full thck burns,22,Y01
T31.97,Burns => 90% BSA 70-79% full thck burns,22,Y61
T31.98,Burns => 90% BSA 80-89% full thck burns,00,961
T31.98,Burns => 90% BSA 80-89% full thck burns,22,Y01
T31.98,Burns => 90% BSA 80-89% full thck burns,22,Y61
T31.99,Burns => 90% BSA => 90% BSA full thck,00,961
T31.99,Burns => 90% BSA => 90% BSA full thck,22,Y01
T31.99,Burns => 90% BSA => 90% BSA full thck,22,Y61
T33.0,Superficial frostbite of head,21B,X64
T33.1,Superficial frostbite of neck,21B,X64
T33.2,Superficial frostbite of thorax,21B,X64
T33.3,Spfl frstbte abdo wall low back pelv,21B,X64
T33.4,Superficial frostbite of arm,21B,X64
T33.5,Superficial frostbite of wrist and hand,21B,X02
T33.5,Superficial frostbite of wrist and hand,21B,X05
T33.5,Superficial frostbite of wrist and hand,21B,~X07
T33.5,Superficial frostbite of wrist and hand,21B,X64
T33.6,Superficial frostbite of hip and thigh,21B,X64
T33.7,Superficial frostbite knee & lower leg,21B,X64
T33.8,Superficial frostbite of ankle and foot,21B,X04
T33.8,Superficial frostbite of ankle and foot,21B,X64
T33.9,Spfl frostbite of oth & unsp sites,21B,X64
T34.0,Frostbite with tissue necrosis of head,21B,X64
T34.1,Frostbite with tissue necrosis of neck,21B,X64
T34.2,Frostbite with tissue necrosis of thorax,21B,X64
T34.3,Frostbite w tis necrs abdo wall low back,21B,X64
T34.4,Frostbite with tissue necrosis of arm,21B,X64
T34.5,Frostbite w tissue necrosis wrist & hand,21B,X02
T34.5,Frostbite w tissue necrosis wrist & hand,21B,X05
T34.5,Frostbite w tissue necrosis wrist & hand,21B,~X07
T34.5,Frostbite w tissue necrosis wrist & hand,21B,X64
T34.6,Frostbite w tissue necrosis hip & thigh,21B,X64
T34.7,Frostbite w tissue necrosis knee low leg,21B,X64
T34.8,Frostbite w tissue necrosis ankle & foot,21B,X04
T34.8,Frostbite w tissue necrosis ankle & foot,21B,X64
T34.9,Frstbte w tissue necrs oth unsp sites,21B,X64
T35.0,Spfl frostbite inv mult body regions,21B,X64
T35.1,Frstbte w tissue necrs inv mult body rgn,21B,X64
T35.2,Unspecified frostbite of head and neck,21B,X64
T35.3,Unsp frostbite thorax abdo low back pelv,21B,X64
T35.4,Unspecified frostbite of upper limb,21B,X64
T35.5,Unspecified frostbite of lower limb,21B,X04
T35.5,Unspecified frostbite of lower limb,21B,X64
T35.6,Unsp frostbite inv multiple body regions,21B,X64
T35.7,Unsp frostbite of unsp site,21B,X64
T36.0,Poisoning by penicillins,21B,X62
T36.1,Poisoning by cephalosporins beta-lactam,21B,X62
T36.2,Poisoning by chloramphenicol group,21B,X62
T36.3,Poisoning by macrolides,21B,X62
T36.4,Poisoning by tetracyclines,21B,X62
T36.5,Poisoning by aminoglycosides,21B,X62
T36.6,Poisoning by rifamycins,21B,X62
T36.7,Poisn by antifung antibiot systc used,21B,X62
T36.8,Poisoning by other systemic antibiotics,21B,X62
T36.9,Poisoning by systemic antibiotic unsp,21B,X62
T37.0,Poisoning by sulfonamides,21B,X62
T37.1,Poisoning by antimycobacterial drugs,21B,X62
T37.2,Poisn by antimalarials & oth bl protozoa,21B,X62
T37.3,Poisoning by other antiprotozoal drugs,21B,X62
T37.4,Poisoning by anthelminthics,21B,X62
T37.5,Poisoning by antiviral drugs,21B,X62
T37.8,Poisn oth systc antinfect antiparasitics,21B,X62
T37.9,Poisn systc anti-infect antiparasitc ?,21B,X62
T38.0,Poisn glucocorticoids & synthc analogues,21B,X62
T38.1,Poisn thyroid hormones & substitutes,21B,X62
T38.2,Poisoning by antithyroid drugs,21B,X62
T38.3,Poisn insulin oral hypoglycaemic drugs,21B,X62
T38.4,Poisoning by oral contraceptives,21B,X62
T38.5,Poisn other oestrogens & progestogens,21B,X62
T38.6,Poisn antgonad antiestrgn antiandrogens,21B,X62
T38.7,Poisn androgens & anabolic congeners,21B,X62
T38.8,Poisn oth unsp hormone & synthetic subst,21B,X62
T38.9,Poisn other & unsp hormone antagonists,21B,X62
T39.0,Poisoning by salicylates,21B,X62
T39.1,Poisoning by 4-Aminophenol derivatives,21B,X62
T39.2,Poisoning by pyrazolone derivatives,21B,X62
T39.3,Poisoning by other NSAID,21B,X62
T39.4,Poisoning by antirheumatics NEC,21B,X62
T39.8,Poisn nonopioid anlgsc antipyretics NEC,21B,X62
T39.9,Poisn nonopioid anlgsc antipyr antirhm ?,21B,X62
T40.0,Poisoning by opium,21B,X62
T40.1,Poisoning by heroin,21B,X62
T40.2,Poisoning by other opioids,21B,X62
T40.3,Poisoning by methadone,21B,X62
T40.4,Poisoning by other synthetic narcotics,21B,X62
T40.5,Poisoning by cocaine,21B,X62
